Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
112,US2013-2590,2013-11-04,2013-11-11,Standard Class,CL-2565,Clay Ludtke,Consumer,Urbandale,Iowa,50322,Central,OFF-HUN-10002093,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788
113,US2013-2590,2013-11-04,2013-11-11,Standard Class,CL-2565,Clay Ludtke,Consumer,Urbandale,Iowa,50322,Central,OFF-AVE-10001916,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476
114,US2011-6860,2011-08-25,2011-08-27,Second Class,RC-9960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-OIC-10002492,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,US2011-6860,2011-08-25,2011-08-27,Second Class,RC-9960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-RED-10003086,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",3.54,2,0.4,0.472
116,US2011-6860,2011-08-25,2011-08-27,Second Class,RC-9960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-XER-10004421,Office Supplies,Paper,Xerox 1921,11.988,2,0.4,0.999
117,US2011-6860,2011-08-25,2011-08-27,Second Class,RC-9960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-TYV-10000237,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",97.848,6,0.4,11.4156
118,US2012-5130,2012-03-02,2012-03-06,Standard Class,DK-3090,Dave Kipp,Consumer,Seattle,Washington,98103,West,FUR-HON-10003496,Furniture,Tables,Hon Racetrack Conference Tables,472.518,2,0.1,57.7522
119,US2012-490,2012-04-05,2012-04-10,Standard Class,GG-4650,Greg Guthrie,Corporate,Bristol,Tennessee,37620,South,OFF-GBC-10001491,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,525.98,1,0,252.4704
120,US2013-5630,2013-06-13,2013-06-16,First Class,SC-10725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,FUR-ART-10001088,Furniture,Furnishings,Artistic Insta-Plaque,31.36,2,0,12.2304
121,US2013-5630,2013-06-13,2013-06-16,First Class,SC-10725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,OFF-DXL-10000261,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71
122,US2013-5630,2013-06-13,2013-06-16,First Class,SC-10725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,OFF-COM-10001401,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
123,US2013-5630,2013-06-13,2013-06-16,First Class,SC-10725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,OFF-GLO-10002466,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,102.24,8,0,46.008
124,US2013-5630,2013-06-13,2013-06-16,First Class,SC-10725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,TEC-KLD-10003883,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,58.32,6,0,16.9128
125,US2011-9860,2011-12-26,2011-12-28,Second Class,AD-180,Alan Dominguez,Home Office,Houston,Texas,77041,Central,FUR-GLO-10002767,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,571.96,2,0,165.8684
126,US2011-5670,2011-09-20,2011-09-25,Standard Class,PF-9165,Philip Fox,Consumer,Bloomington,Illinois,61701,Central,FUR-BEV-10001559,Furniture,Tables,Bevis 44 x 96 Conference Tables,741.24,6,0.4,-284.142
127,US2014-5070,2014-11-06,2014-11-13,Standard Class,TS-11610,Troy Staebel,Consumer,Phoenix,Arizona,85023,West,OFF-AVE-10002648,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",7.96,2,0,3.7412
128,US2014-5070,2014-11-06,2014-11-13,Standard Class,TS-11610,Troy Staebel,Consumer,Phoenix,Arizona,85023,West,OFF-TRA-10003270,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",261.42,6,0,78.426
129,US2013-6150,2013-11-07,2013-11-11,Second Class,LS-6975,Lindsay Shagiari,Home Office,Los Angeles,California,90004,West,FUR-GLO-10001342,Furniture,Chairs,"Global Task Chair, Black",91.602,2,0.1,1.0178
130,US2013-6150,2013-11-07,2013-11-11,Second Class,LS-6975,Lindsay Shagiari,Home Office,Los Angeles,California,90004,West,FUR-ELD-10003377,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,143.136,2,0.1,1.5904
131,US2014-2280,2014-02-03,2014-02-06,First Class,DW-3585,Dorothy Wardle,Corporate,Columbus,Ohio,43229,East,TEC-ANK-10003001,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,4,0.4,-9.5952
132,US2014-2280,2014-02-03,2014-02-06,First Class,DW-3585,Dorothy Wardle,Corporate,Columbus,Ohio,43229,East,OFF-XER-10004764,Office Supplies,Paper,Xerox 1916,58.728,2,0.4,9.788
133,US2014-2280,2014-02-03,2014-02-06,First Class,DW-3585,Dorothy Wardle,Corporate,Columbus,Ohio,43229,East,OFF-STA-10003797,Office Supplies,Fasteners,Staples,19.072,8,0.2,6.1984
134,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-XER-10002652,Office Supplies,Paper,Xerox 195,12.024,2,0.1,5.0768
135,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-XER-10001563,Office Supplies,Paper,Xerox 1880,31.896,1,0.1,13.1128
136,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-SAN-10000789,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",10.368,4,0.1,2.304
137,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-IDE-10003178,Office Supplies,Fasteners,Ideal Clamps,3.618,2,0.1,1.5678
138,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-GBC-10002726,Office Supplies,Binders,GBC Wire Binding Strips,57.132,2,0.1,24.1224
139,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,OFF-FIS-10001131,Office Supplies,Supplies,Fiskars Softgrip Scissors,59.292,6,0.1,11.8584
140,US2013-8270,2013-10-14,2013-10-20,Standard Class,LC-6885,Lena Creighton,Consumer,Roseville,California,95661,West,FUR-LON-10002078,Furniture,Furnishings,Longer-Life Soft White Bulbs,38.808,14,0.1,16.3856
141,US2013-1930,2013-09-06,2013-09-08,Second Class,JD-5895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,FUR-HOW-10004162,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",62.1,2,0.4,-10.35
142,US2014-1680,2014-09-19,2014-09-24,Standard Class,SH-9975,Sally Hughsby,Corporate,San Francisco,California,94122,West,OFF-NEW-10003420,Office Supplies,Art,Newell 343,5.292,2,0.1,0.9996
143,US2014-1680,2014-09-19,2014-09-24,Standard Class,SH-9975,Sally Hughsby,Corporate,San Francisco,California,94122,West,OFF-CON-10000991,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,6.516,2,0.1,2.6788
144,US2014-1680,2014-09-19,2014-09-24,Standard Class,SH-9975,Sally Hughsby,Corporate,San Francisco,California,94122,West,OFF-XER-10001310,Office Supplies,Paper,Xerox 1911,86.22,2,0.1,36.404
145,US2014-1060,2014-12-23,2014-12-28,Standard Class,SG-10080,Sandra Glassco,Consumer,Independence,Missouri,64055,Central,OFF-SAN-10004238,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,559.62,2,0,145.5012
146,US2012-4520,2012-09-07,2012-09-12,Standard Class,HA-4920,Helen Andreada,Consumer,Pasadena,California,91104,West,OFF-SAF-10004572,Office Supplies,Storage,Safco Industrial Wire Shelving,518.346,6,0.1,-40.3158
147,US2011-5320,2011-10-22,2011-10-28,Standard Class,MG-7680,Maureen Gastineau,Home Office,Newark,Ohio,43055,East,FUR-SET-10002089,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",70.416,4,0.4,-10.5624
148,US2013-2420,2013-12-06,2013-12-10,Standard Class,JE-6165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,TEC-PLA-10002198,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,419.4,12,0,113.238
149,US2013-2420,2013-12-06,2013-12-10,Standard Class,JE-6165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,TEC-ANK-10000534,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,3.9992
150,US2013-2420,2013-12-06,2013-12-10,Standard Class,JE-6165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,FUR-HON-10001381,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
151,US2013-2420,2013-12-06,2013-12-10,Standard Class,JE-6165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,OFF-GBC-10004278,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,4,0,64.5028
152,US2013-1760,2013-03-14,2013-03-17,First Class,TW-11025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254,West,OFF-BEL-10000618,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,4,0,45.7968
153,US2013-1760,2013-03-14,2013-03-17,First Class,TW-11025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254,West,TEC-JAB-10000330,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,253.98,2,0,66.0348
154,US2012-2050,2012-05-31,2012-06-02,First Class,SP-10650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-SOU-10001539,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,45.036,6,0.1,17.514
155,US2012-2050,2012-05-31,2012-06-02,First Class,SP-10650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-XER-10004736,Office Supplies,Paper,Xerox 1883,94.968,4,0.1,37.9872
156,US2012-2050,2012-05-31,2012-06-02,First Class,SP-10650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-TEN-10003585,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",72.792,6,0.1,12.9408
157,US2012-5960,2012-05-28,2012-06-03,Standard Class,NK-8490,Neil Knudson,Home Office,Seattle,Washington,98105,West,OFF-NEW-10003862,Office Supplies,Art,Newell 311,3.978,2,0.1,0.7514
158,US2011-2030,2011-03-01,2011-03-06,Second Class,DB-3060,Dave Brooks,Consumer,Seattle,Washington,98115,West,FUR-GLO-10002767,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,514.764,2,0.1,108.6724
159,US2013-2320,2013-11-21,2013-11-25,Standard Class,NP-8670,Nora Paige,Consumer,Edmond,Oklahoma,73034,Central,OFF-AVE-10004701,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
160,US2013-2320,2013-11-21,2013-11-25,Standard Class,NP-8670,Nora Paige,Consumer,Edmond,Oklahoma,73034,Central,TEC-AVA-10003810,Technology,Phones,Avaya 5420 Digital phone,809.94,6,0,202.485
161,US2013-9520,2013-05-12,2013-05-13,First Class,TT-11070,Ted Trevino,Consumer,Los Angeles,California,90045,West,OFF-XER-10003736,Office Supplies,Paper,Xerox 1920,5.382,1,0.1,2.093
162,US2012-1670,2012-12-28,2012-12-31,Second Class,EM-3960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-LEN-10001618,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,40.788,2,0.4,-12.2364
163,US2013-9980,2013-11-17,2013-11-21,Standard Class,RD-9900,Ruben Dartt,Consumer,Carlsbad,New Mexico,88220,West,OFF-STA-10004927,Office Supplies,Envelopes,Staples,22.72,4,0,10.6784
164,US2013-2430,2013-11-08,2013-11-12,Standard Class,MJ-7740,Max Jones,Consumer,Seattle,Washington,98115,West,OFF-WIL-10001387,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,31.14,2,0.1,13.148
165,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-BIC-10002406,Office Supplies,Art,BIC Brite Liner Highlighters,6.624,2,0.2,1.8216
166,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-LEX-10001250,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,9519.944,8,0.3,0
167,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-SPA-10001547,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,183.952,2,0.2,-39.0898
168,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,FUR-SAF-10000965,Furniture,Chairs,SAFCO Arco Folding Chair,2209.6,8,0,640.784
169,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-SAN-10002031,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-KEN-10004547,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,427.152,4,0.4,-78.3112
171,US2011-4860,2011-09-08,2011-09-12,Standard Class,BM-1140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-JBL-10002000,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,59.99,2,0.5,-29.995
172,US2011-3810,2011-08-05,2011-08-09,Standard Class,CS-2130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-ADA-10003185,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",12.564,2,0.1,5.1652
173,US2011-3810,2011-08-05,2011-08-09,Standard Class,CS-2130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-XER-10001431,Office Supplies,Paper,Xerox 1913,99.864,2,0.1,42.1648
174,US2011-3810,2011-08-05,2011-08-09,Standard Class,CS-2130,Chad Sievert,Consumer,Los Angeles,California,90004,West,FUR-GLO-10001234,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
175,US2011-3670,2011-09-14,2011-09-19,Standard Class,JB-5400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-KEN-10002934,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,157.344,2,0.4,-26.224
176,US2011-3670,2011-09-14,2011-09-19,Standard Class,JB-5400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-AVE-10004875,Office Supplies,Labels,Avery 51,15.12,4,0.4,1.512
177,US2014-7940,2014-04-22,2014-04-26,Second Class,SJ-10500,Shirley Jackson,Consumer,Houston,Texas,77036,Central,OFF-ACC-10000680,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",291.792,4,0.4,-48.632
178,US2012-9850,2012-11-21,2012-11-23,Second Class,JE-5745,Joel Eaton,Consumer,Newark,Ohio,43055,East,FUR-PAD-10002870,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",291.528,6,0.4,-58.3056
179,US2012-9850,2012-11-21,2012-11-23,Second Class,JE-5745,Joel Eaton,Consumer,Newark,Ohio,43055,East,OFF-ACM-10002680,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,12.704,4,0.2,-3.0172
180,US2012-4660,2012-12-15,2012-12-19,Standard Class,JK-5640,Jim Kriz,Home Office,New York City,New York,10009,East,OFF-SAN-10002914,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2.952,1,0.1,1.0824
181,US2011-9430,2011-12-05,2011-12-09,Second Class,DK-3150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,OFF-TEN-10001546,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
182,US2011-9430,2011-12-05,2011-12-09,Second Class,DK-3150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,TEC-IMA-10004029,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,262.764,6,0.4,-21.897
183,US2011-7630,2011-11-19,2011-11-24,Second Class,RM-9675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-AT&-10004775,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
184,US2011-7630,2011-11-19,2011-11-24,Second Class,RM-9675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-NOK-10003485,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.5888
185,US2011-7630,2011-11-19,2011-11-24,Second Class,RM-9675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-HP -10001991,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,US2013-1960,2013-11-29,2013-12-03,Standard Class,SK-9990,Sally Knutson,Consumer,Fairfield,Connecticut,6824,East,OFF-AVE-10002495,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048
187,US2011-6010,2011-08-26,2011-08-30,Standard Class,FM-4290,Frank Merwin,Home Office,Los Angeles,California,90032,West,TEC-SAN-10003796,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,159.12,8,0.1,5.304
188,US2013-5330,2013-07-17,2013-07-23,Standard Class,AM-360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-PER-10000303,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",24.816,2,0.2,2.4816
189,US2013-5330,2013-07-17,2013-07-23,Standard Class,AM-360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-SOU-10001539,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,10.008,2,0.4,0.834
190,US2012-9760,2012-10-12,2012-10-14,First Class,MP-7470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-ATL-10001937,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1011.528,4,0.1,224.784
191,US2012-9760,2012-10-12,2012-10-14,First Class,MP-7470,Mark Packer,Home Office,New York City,New York,10035,East,TEC-I N-10004254,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,64.584,6,0.1,12.9168
192,US2012-9760,2012-10-12,2012-10-14,First Class,MP-7470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-XER-10000748,Office Supplies,Paper,Xerox 205,46.656,8,0.1,19.6992
193,US2012-9760,2012-10-12,2012-10-14,First Class,MP-7470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-ATL-10002663,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",469.764,2,0.1,83.5136
194,US2012-9760,2012-10-12,2012-10-14,First Class,MP-7470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-400-10001445,Office Supplies,Art,4009 Highlighters by Sanford,14.328,4,0.1,3.6616
195,US2012-3480,2012-10-31,2012-11-06,Standard Class,MZ-7515,Mary Zewe,Corporate,Redlands,California,92374,West,OFF-POL-10002159,Office Supplies,Envelopes,Poly String Tie Envelopes,11.016,6,0.1,4.5288
196,US2011-1850,2011-03-21,2011-03-25,Standard Class,CB-2025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-BIN-10003214,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
197,US2011-1850,2011-03-21,2011-03-25,Standard Class,CB-2025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-BIN-10004082,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2,1.0584
198,US2014-1620,2014-11-07,2014-11-14,Standard Class,VM-11685,Valerie Mitchum,Home Office,Westfield,New Jersey,7090,East,OFF-DEC-10000529,Office Supplies,Storage,Decoflex Hanging Personal Folder File,30.84,2,0,8.0184
199,US2014-8560,2014-07-07,2014-07-14,Standard Class,FH-4365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-PRE-10002990,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,2,0.5,-0.2946
200,US2014-8560,2014-07-07,2014-07-14,Standard Class,FH-4365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-WIR-10003122,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",8.028,2,0.4,1.2042
201,US2014-540,2014-06-25,2014-06-30,Standard Class,MB-7305,Maria Bertelson,Consumer,Akron,Ohio,44312,East,OFF-SOU-10001407,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,10.872,2,0.4,0.906
202,US2011-2670,2011-08-03,2011-08-05,First Class,BS-1755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,FUR-BOX-10002443,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,262.5,2,0.4,-118.125
203,US2011-2670,2011-08-03,2011-08-05,First Class,BS-1755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,OFF-BRA-10004018,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1.95,1,0.4,-0.3575
204,US2014-1520,2014-12-18,2014-12-22,Second Class,LC-7140,Logan Currie,Consumer,Dallas,Texas,75220,Central,OFF-EUR-10003650,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,198.852,2,0.4,-46.3988
205,US2014-8290,2014-06-04,2014-06-08,Standard Class,HK-4890,Heather Kirkland,Corporate,Franklin,Tennessee,37064,South,FUR-ELD-10003626,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",37.68,6,0,15.8256
206,US2014-1510,2014-12-10,2014-12-15,Standard Class,LE-6810,Laurel Elliston,Consumer,Whittier,California,90604,West,TEC-NOR-10002057,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,500.364,4,0.1,100.0728
207,US2014-8240,2014-12-02,2014-12-08,Standard Class,JH-5985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-TEN-10002383,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744
